RecordNo	q	a
427	Q7	Apple Notes
433	Q7	
437	Q7	
446	Q7	
447	Q7	Dropbox
448	Q7	
450	Q7	
451	Q7	
456	Q7	
465	Q7	
469	Q7	
470	Q7	
472	Q7	Karnov Group
473	Q7	Winfinans
475	Q7	
477	Q7	
478	Q7	
479	Q7	Zendesk
482	Q7	
486	Q7	
488	Q7	MS Office 365
489	Q7	
490	Q7	Superoffice
492	Q7	https://www.alinea.dk
492	Q7	
492	Q7	
494	Q7	Ordbogen.com
495	Q7	
498	Q7	
499	Q7	Google Chrome
499	Q7	Skype for Business
509	Q7	DaluxFM
509	Q7	Autodesk AutoCAD
511	Q7	MS Office
513	Q7	
515	Q7	MS Office 365
517	Q7	SDL Trados
517	Q7	Memsource
518	Q7	Ufattelig mange
519	Q7	
521	Q7	Google Translate
522	Q7	
523	Q7	Oracle
523	Q7	HRG Online
523	Q7	
536	Q7	
537	Q7	Atlassian JIRA
545	Q7	
554	Q7	
560	Q7	Karnov Group
560	Q7	Synopsys
563	Q7	Heracles
563	Q7	Atlassian JIRA
567	Q7	
567	Q7	
572	Q7	
577	Q7	
577	Q7	
579	Q7	
579	Q7	Telenor VIPCenter
579	Q7	Cisco Finesse
579	Q7	
581	Q7	MS Office
582	Q7	
583	Q7	
583	Q7	
583	Q7	
586	Q7	
594	Q7	
597	Q7	Sonatype Nexus
600	Q7	
607	Q7	
609	Q7	
612	Q7	
616	Q7	
620	Q7	
620	Q7	
622	Q7	Boss
622	Q7	
625	Q7	
627	Q7	
628	Q7	
633	Q7	EG Webtid
633	Q7	DocMover
634	Q7	
644	Q7	
645	Q7	Zendesk
645	Q7	Zoho Invoices
648	Q7	
650	Q7	
651	Q7	
653	Q7	
657	Q7	
659	Q7	
661	Q7	
662	Q7	
666	Q7	
669	Q7	
676	Q7	
682	Q7	
683	Q7	MobilePay; Danske Bank Netbank
690	Q7	MS Outlook 2016
690	Q7	Adobe Acrobat X Pro
690	Q7	Adobe Acrobat Reader
690	Q7	MS Word 2016
690	Q7	Internet Explorer
690	Q7	GetOrganized
690	Q7	EazyProject
690	Q7	Webkort (Silkeborg Kommune)
690	Q7	BBR.dk
690	Q7	Tinglysning.dk
690	Q7	Skype
690	Q7	Competella
690	Q7	Plandata.dk
690	Q7	Silkeborg Data
694	Q7	MS Office
696	Q7	
699	Q7	
703	Q7	Mobilbank
709	Q7	ENDOBASE NEXT (Olympus)
714	Q7	
718	Q7	
720	Q7	
732	Q7	
736	Q7	
738	Q7	
739	Q7	MS Office 365
742	Q7	
744	Q7	
745	Q7	
745	Q7	Apple Mail
745	Q7	
745	Q7	
747	Q7	
749	Q7	
750	Q7	
761	Q7	
762	Q7	
763	Q7	Clio
763	Q7	
768	Q7	
780	Q7	
781	Q7	
783	Q7	
787	Q7	
790	Q7	
795	Q7	
796	Q7	
803	Q7	
804	Q7	
806	Q7	
813	Q7	Kahoot
813	Q7	Screencastomatic
815	Q7	
816	Q7	LinkedIn
816	Q7	Prezi
816	Q7	Google Keep
817	Q7	
828	Q7	MS Office
830	Q7	MS Sharepoint
832	Q7	Medicin.dk
832	Q7	
836	Q7	
838	Q7	Eunomia
838	Q7	UVM-baserede
838	Q7	
839	Q7	
841	Q7	
843	Q7	
843	Q7	MS Outlook 2016
843	Q7	Google Chrome
843	Q7	Internet Explorer
843	Q7	MS Word 2016
851	Q7	
858	Q7	Tweetdeck
861	Q7	
863	Q7	MS Sharepoint
864	Q7	Yammer
864	Q7	MS Sharepoint
864	Q7	MS Planner
864	Q7	
864	Q7	Basecamp
864	Q7	Microsoft Dynamics 365 CRM
865	Q7	
867	Q7	
868	Q7	
869	Q7	
870	Q7	Liferay
870	Q7	
873	Q7	MS Access
873	Q7	
875	Q7	Karnov Group
876	Q7	portaler.gyldendal.dk
876	Q7	
877	Q7	
879	Q7	
880	Q7	
881	Q7	
883	Q7	KMD OPUS; Sonatype Nexus; NemØkono
884	Q7	Skattestyrelsen tastselv erhverv
884	Q7	retsinformation.dk
886	Q7	
887	Q7	
888	Q7	Microsoft Dynamics 365 CRM
894	Q7	Viggo
899	Q7	Sundhedsplatformen
902	Q7	MS Edge
902	Q7	
904	Q7	
913	Q7	
915	Q7	
927	Q7	
931	Q7	
932	Q7	
933	Q7	
935	Q7	
937	Q7	
938	Q7	
939	Q7	Skype
943	Q7	Apple Pages
944	Q7	
947	Q7	
953	Q7	
954	Q7	
957	Q7	
961	Q7	
965	Q7	
975	Q7	
977	Q7	
979	Q7	
987	Q7	Canva
1010	Q7	
1011	Q7	
1035	Q7	Citrix
1041	Q7	
1042	Q7	
1052	Q7	
1054	Q7	Unik Advosys
1057	Q7	
1059	Q7	
1064	Q7	
1065	Q7	
1066	Q7	
1068	Q7	
1074	Q7	
1082	Q7	
1083	Q7	
1090	Q7	
1093	Q7	
1094	Q7	
1098	Q7	Doodle
1100	Q7	Intercom
1100	Q7	Synology
1102	Q7	
1103	Q7	Frontier Software
1103	Q7	
1103	Q7	Innomate
1103	Q7	Moodle
1104	Q7	
1106	Q7	
1107	Q7	
1108	Q7	Google Docs
1108	Q7	MS Word
1110	Q7	MS Office
1115	Q7	
1116	Q7	
1117	Q7	Wordpress
1122	Q7	
1130	Q7	
1138	Q7	Athena
1138	Q7	Google Drive
1138	Q7	Citrix Podio
1139	Q7	
1144	Q7	
1145	Q7	
1147	Q7	
1150	Q7	
1155	Q7	MS Office 365
1155	Q7	LESSOR-Workforce
1155	Q7	VMWare; Citrix Podio
1156	Q7	MS Word
1158	Q7	
1159	Q7	
1161	Q7	
1166	Q7	MS Sharepoint
1170	Q7	MS Office
1170	Q7	TAS Tilskudsadministrationssystem (KMD)
1171	Q7	
1172	Q7	
1174	Q7	Karnov Group
1174	Q7	
1177	Q7	SkoleIntra
1177	Q7	
1178	Q7	
1196	Q7	
1210	Q7	
1217	Q7	
1221	Q7	
1221	Q7	Memsource
1221	Q7	ftp.kunde.dk
1222	Q7	
1223	Q7	Kahoot
1223	Q7	Whoop App
1224	Q7	
1224	Q7	
1226	Q7	Trouble Ticketing (IP Center)
1227	Q7	
1227	Q7	
1235	Q7	SAP
1238	Q7	
1238	Q7	
1238	Q7	SAS Customer Intelligence 360
1243	Q7	
1245	Q7	Systematric Cura
1245	Q7	Tidlig opsporing plus (Symmetric)
1246	Q7	
1253	Q7	
1253	Q7	
1253	Q7	Statstidende
1253	Q7	
1253	Q7	
1253	Q7	Experian
1257	Q7	
1262	Q7	
1263	Q7	
1264	Q7	
1265	Q7	
1267	Q7	MS Dynamics NAV
1269	Q7	
1271	Q7	
1275	Q7	
1280	Q7	Mozilla Firefox
1282	Q7	
1291	Q7	Famly
1296	Q7	
1305	Q7	Danløn
1308	Q7	
1309	Q7	DataHub
1309	Q7	Energinet
1322	Q7	
1324	Q7	
1326	Q7	
1328	Q7	
1329	Q7	
1338	Q7	Resource Central (Add-On Products)
1339	Q7	
1339	Q7	ScanPix
1339	Q7	
1351	Q7	
1352	Q7	
1354	Q7	Evernote
1354	Q7	Dropbox
1357	Q7	Sonatype Nexus
1358	Q7	Inprotech
1358	Q7	PVS SmartFile
1362	Q7	
1363	Q7	MS PowerBI
1369	Q7	
1375	Q7	
1376	Q7	
1376	Q7	
1380	Q7	
1382	Q7	MS OneDrive
1382	Q7	MS Sharepoint
1384	Q7	MS Word
1384	Q7	MS Excel
1384	Q7	MS Powerpoint
1384	Q7	webCRM
1384	Q7	Clean Manager
1389	Q7	IntraNote
1389	Q7	MS Sharepoint
1395	Q7	
1401	Q7	
1403	Q7	
1405	Q7	
1412	Q7	
1413	Q7	ProMedicin
1414	Q7	
1416	Q7	
1424	Q7	
1425	Q7	
1430	Q7	Dropbox
1434	Q7	https://www.fotor.com/
1434	Q7	https://www.befunky.com/
1444	Q7	Fællesskema/Landbrugsstyrelsen
1445	Q7	
1446	Q7	
1454	Q7	
1456	Q7	Danmarks statistik
1456	Q7	Jobindsats
1460	Q7	Facebook
1464	Q7	Adapt
1465	Q7	
1467	Q7	Thomson Online
1467	Q7	Thomson Online
1467	Q7	CBkort
1470	Q7	SBSYS
1470	Q7	MS Office; MS Outlook
1470	Q7	KMD SAG
1470	Q7	Tilsyn.dk Netcompany
1470	Q7	MS Office
1481	Q7	Googles programmer
1484	Q7	
1487	Q7	
1491	Q7	
1492	Q7	
1493	Q7	
1496	Q7	
1497	Q7	Adapt
1498	Q7	
1508	Q7	
1514	Q7	
1520	Q7	
1530	Q7	SAP
1531	Q7	Væksthjulet.dk
1536	Q7	PraxiseOnline
1545	Q7	
1552	Q7	
1556	Q7	
1557	Q7	
1560	Q7	
1562	Q7	Fisk
1563	Q7	Ordbogen.com
1564	Q7	
1568	Q7	Google Chrome
1571	Q7	
1576	Q7	Billetten.dk
1580	Q7	
1586	Q7	
1601	Q7	BLAST
1601	Q7	Genebank
1605	Q7	
1606	Q7	
1609	Q7	
1612	Q7	IMS FakturaFlow
1615	Q7	
1626	Q7	Zendesk
1628	Q7	
1632	Q7	CitiConnect
1633	Q7	Nordnet
1633	Q7	MobilePay; Danske Bank Netbank
1637	Q7	
1642	Q7	
1647	Q7	
1653	Q7	GfK Online Pricing Intelligence (OPI)
1666	Q7	Snapsee
1666	Q7	Apple Pages
1666	Q7	Adobe Photoshop
1668	Q7	
1673	Q7	
1676	Q7	
1677	Q7	
1680	Q7	Internet Explorer
1681	Q7	
1683	Q7	
1684	Q7	
1685	Q7	MS Office
1685	Q7	Skype for Business
1690	Q7	
1691	Q7	
1692	Q7	
1696	Q7	
1703	Q7	MinUddannelse
1703	Q7	SkoleIntra
1714	Q7	MS Word 2016
1723	Q7	iExpense
1732	Q7	Arkibas
1732	Q7	Apple Mail
1732	Q7	Safari
1734	Q7	Ajour
1736	Q7	
1737	Q7	
1737	Q7	Absalon
1737	Q7	CBS
1738	Q7	
1751	Q7	
1755	Q7	
1763	Q7	MS Office 365
1768	Q7	MS Office 365
1768	Q7	TFS
1768	Q7	
1777	Q7	
1787	Q7	
1788	Q7	
1788	Q7	
1805	Q7	
1806	Q7	
1810	Q7	
1813	Q7	MS Navision
1813	Q7	Planday
1813	Q7	
1813	Q7	JotForm
1813	Q7	Elektra (libelectra)
1813	Q7	SalesPilot
1813	Q7	
1816	Q7	OANDA
1824	Q7	
1830	Q7	
1831	Q7	
1832	Q7	
1833	Q7	
1836	Q7	Google Analytics
1836	Q7	SurveyMonkey
1838	Q7	
1842	Q7	Byggeweb (RIB)
1850	Q7	MS Navision
1850	Q7	Autodesk Vault CAD
1851	Q7	Workday
1851	Q7	SalesForce
1858	Q7	
1861	Q7	
1863	Q7	
1865	Q7	
1866	Q7	
1871	Q7	Wordpress
1871	Q7	
1873	Q7	
1881	Q7	
1881	Q7	Dropbox
1884	Q7	Google Drive
1884	Q7	Google Mail
1884	Q7	Google Maps
1884	Q7	
1885	Q7	
1886	Q7	
1889	Q7	
1890	Q7	
1890	Q7	
1894	Q7	
1899	Q7	CSC
1899	Q7	KMD
1899	Q7	
1900	Q7	
1911	Q7	
1912	Q7	
1914	Q7	
1918	Q7	
1922	Q7	
1926	Q7	Google Chrome
1929	Q7	
1934	Q7	
1940	Q7	MS Visual Studio Team Services
1946	Q7	SurveyMonkey
1949	Q7	
1952	Q7	
1958	Q7	InVision
1959	Q7	MS Sharepoint
1965	Q7	Google Apps for Education (GAFE)
1965	Q7	Gyldendal
1965	Q7	PS Praktisk Sprog
1965	Q7	
1968	Q7	
1970	Q7	Leanpoint
1971	Q7	DAD
1971	Q7	
1971	Q7	
1977	Q7	
1980	Q7	
1985	Q7	
1988	Q7	
1989	Q7	
1994	Q7	
1995	Q7	MS Office 365
1998	Q7	
1999	Q7	
2004	Q7	
2023	Q7	
2025	Q7	MS Dynamics 365
2025	Q7	MS Office 365
2025	Q7	MS Azure
2032	Q7	
2042	Q7	
2072	Q7	
2077	Q7	
2078	Q7	Google Docs
2078	Q7	
2079	Q7	
2086	Q7	
2088	Q7	
2093	Q7	MS Word
2095	Q7	
2110	Q7	
2117	Q7	
2122	Q7	LexDania og Eunomia (Civilstyrelsen)
2122	Q7	zExpense (ZeBohn)
2122	Q7	Indfak (Moderniseringsstyrelsen)
2124	Q7	
2137	Q7	
2138	Q7	
2143	Q7	
2143	Q7	
2149	Q7	
2158	Q7	
2159	Q7	Dynamics AX
2159	Q7	Targit
2159	Q7	InRiver Pim
2161	Q7	
2172	Q7	
2177	Q7	
2180	Q7	
2190	Q7	
2199	Q7	
2201	Q7	
2205	Q7	
2210	Q7	
2217	Q7	
2218	Q7	
2219	Q7	Uptodate
2221	Q7	
2222	Q7	
2229	Q7	
2232	Q7	
2236	Q7	
2237	Q7	SAP
2237	Q7	SAS
2237	Q7	
2241	Q7	
2241	Q7	
2241	Q7	
2241	Q7	
2241	Q7	
2241	Q7	
2241	Q7	
2244	Q7	
2254	Q7	
2260	Q7	MS Office 365
2262	Q7	MS Office
2262	Q7	Apple Notes
2264	Q7	
2265	Q7	
2272	Q7	KMD OPUS
2272	Q7	KMD SAG
2272	Q7	KMD BV
2272	Q7	CPR SØG
2275	Q7	
2276	Q7	
2284	Q7	Grammarly
2285	Q7	
2286	Q7	
2300	Q7	
2301	Q7	
2304	Q7	
2307	Q7	
2312	Q7	Apple Mail
2320	Q7	Tamigo
2320	Q7	Team Gannt
2320	Q7	MS Office 365
2320	Q7	Xink
2330	Q7	
2333	Q7	
2338	Q7	
2339	Q7	
2342	Q7	
2348	Q7	XMO
2356	Q7	Hadoop
2356	Q7	Siscon ControlManager
2356	Q7	
2357	Q7	
2359	Q7	Prezi
2364	Q7	Nemhandelsregistret
2367	Q7	
2369	Q7	
2370	Q7	
2373	Q7	
2375	Q7	
2377	Q7	Safari
2377	Q7	Riskminder
2377	Q7	Apple Mail
2379	Q7	
2380	Q7	
2380	Q7	F
2380	Q7	F
2380	Q7	F
2381	Q7	
2382	Q7	
2384	Q7	
2391	Q7	
2395	Q7	
2407	Q7	
2412	Q7	Egenudviklede
2412	Q7	Atlassian JIRA
2419	Q7	
2429	Q7	
2429	Q7	Deltaplan
2442	Q7	
2448	Q7	
2451	Q7	SBSYS
2451	Q7	Agenda Management
2453	Q7	
2465	Q7	OTAP Software
2465	Q7	Sundhedsplatformen
2467	Q7	Systime
2471	Q7	
2474	Q7	
2481	Q7	Citrix
2482	Q7	Matlab
2482	Q7	
2504	Q7	
2514	Q7	
2514	Q7	
2516	Q7	VAR
2516	Q7	FMK online
2516	Q7	Google Maps
2516	Q7	BEKEY
2516	Q7	Sonatype Nexus
2516	Q7	
2517	Q7	Book Creator
2527	Q7	
2531	Q7	
2532	Q7	
2536	Q7	MS Office 365
2540	Q7	
2541	Q7	
2542	Q7	
2544	Q7	MS Word
2544	Q7	MS Excel
2557	Q7	
2558	Q7	
2566	Q7	Samme
2567	Q7	
2568	Q7	
2570	Q7	Trello
2570	Q7	YouTrack
2570	Q7	TeamCity (JetBrains)
2571	Q7	
2578	Q7	MS Word
2579	Q7	
2581	Q7	Region Midtjylland Intranet
2583	Q7	MS Excel
2586	Q7	
2588	Q7	Overleaf
2588	Q7	Dropbox
2597	Q7	
2599	Q7	
2609	Q7	Sonatype Nexus
2613	Q7	Sonatype Nexus
2627	Q7	
2627	Q7	
2630	Q7	
2634	Q7	
2636	Q7	
2639	Q7	
2640	Q7	
2649	Q7	AXAPTA
2649	Q7	MS Excel
2649	Q7	MS Word
2649	Q7	
2649	Q7	Google Mail
2650	Q7	
2653	Q7	
2659	Q7	
2661	Q7	E-conomic
2661	Q7	Danløn
2661	Q7	
2663	Q7	LESSOR-Workforce
2663	Q7	
2665	Q7	Smartplan
2666	Q7	
2669	Q7	
2671	Q7	Adform
2671	Q7	Google Analytics
2671	Q7	Google Adwords
2671	Q7	Facebook Business Manager
2674	Q7	
2675	Q7	ProMedicin
2677	Q7	
2678	Q7	
2680	Q7	Fotobehandling
2681	Q7	
2685	Q7	MS Office
2685	Q7	Unscrambler
2685	Q7	RStudio
2685	Q7	
2693	Q7	MS Excel
2693	Q7	
2696	Q7	
2704	Q7	
2712	Q7	
2717	Q7	
2718	Q7	
2721	Q7	
2724	Q7	
2725	Q7	
2727	Q7	
2728	Q7	Sonatype Nexus
2730	Q7	
2732	Q7	
2736	Q7	
2750	Q7	
2750	Q7	Apple Notes
2750	Q7	
2752	Q7	
2760	Q7	Sundhed Lægehåndbogen
2762	Q7	
2778	Q7	SurveyXact
2780	Q7	MS Office
2786	Q7	
2790	Q7	
2795	Q7	
2796	Q7	
2815	Q7	
2824	Q7	
2824	Q7	
2835	Q7	Skype
2835	Q7	
2837	Q7	
2840	Q7	
2850	Q7	
2852	Q7	Dinero
2852	Q7	Google Mail
2852	Q7	G Suite
2856	Q7	
2857	Q7	
2859	Q7	
2865	Q7	
2874	Q7	Kommunal ansat
2875	Q7	
2878	Q7	
2880	Q7	
2881	Q7	
2884	Q7	
2889	Q7	
2895	Q7	
2896	Q7	
2897	Q7	
2900	Q7	Kahoot
2900	Q7	SkoleIntra
2900	Q7	Doodle
2907	Q7	
2912	Q7	
2914	Q7	Cura
2914	Q7	MinTid
2914	Q7	Min Løn
2917	Q7	Goodreads
2917	Q7	Zotero
2917	Q7	Rex (Rexlabs)
2928	Q7	
2930	Q7	
2930	Q7	
2932	Q7	
2934	Q7	
2936	Q7	MS Office 365
2936	Q7	MS Outlook 365
2936	Q7	SalesForce
2936	Q7	speedtest
2936	Q7	Google Chrome
2936	Q7	Safari
2936	Q7	fieldservice
2936	Q7	airtable
2936	Q7	
2939	Q7	
2945	Q7	
2945	Q7	SkoleKom
2945	Q7	LærerIntra
2945	Q7	hval.dk/mitcfu
2949	Q7	
2952	Q7	
2953	Q7	
2956	Q7	Apple Mail
2964	Q7	
2966	Q7	iMovie
2967	Q7	
2969	Q7	
2973	Q7	Smartday
2977	Q7	
2978	Q7	
2980	Q7	
2992	Q7	
2993	Q7	
2994	Q7	
3e3	Q7	
3005	Q7	
3013	Q7	Intra
3028	Q7	
3030	Q7	Skype
3033	Q7	
3040	Q7	
3048	Q7	
3049	Q7	
3058	Q7	
3066	Q7	
3069	Q7	Enalyzer
3071	Q7	
3072	Q7	
3075	Q7	
3089	Q7	
3091	Q7	
3094	Q7	MS Office 365
3095	Q7	
3096	Q7	
3098	Q7	
3100	Q7	
3106	Q7	
3109	Q7	
3112	Q7	
3113	Q7	
3114	Q7	
3116	Q7	
3118	Q7	Medicin.dk
3118	Q7	InfoNet (Innovyze)
3118	Q7	
3125	Q7	
3131	Q7	Skype for Business
3134	Q7	Trello
3137	Q7	SLS
3137	Q7	HR-Løn
3140	Q7	
3143	Q7	
3145	Q7	
3150	Q7	
3156	Q7	
3158	Q7	Superoffice
3158	Q7	TimeLog
3158	Q7	MS Sharepoint
3166	Q7	
3179	Q7	MS Works
3179	Q7	
3179	Q7	
3179	Q7	
3192	Q7	
3193	Q7	
3194	Q7	
3195	Q7	InVision
3202	Q7	
3203	Q7	
3207	Q7	
3211	Q7	
3212	Q7	
3213	Q7	
3219	Q7	
3222	Q7	
3228	Q7	Primer3
3228	Q7	ExPASy Bioinformatics Resource Portal
3228	Q7	New England Biolabs Inc. NEBtools
3232	Q7	
3235	Q7	NCBI BLAST
3235	Q7	
3244	Q7	
3247	Q7	MS Word
3252	Q7	Facebook
3252	Q7	Instagram
3254	Q7	
3259	Q7	Citrix
3263	Q7	
3271	Q7	
3273	Q7	
3274	Q7	
3276	Q7	
3277	Q7	gyldendal.dk
3277	Q7	SkoleIntra
3277	Q7	Grammatip
3277	Q7	MatematikFessor
3279	Q7	Jobindsats
3285	Q7	
3287	Q7	
3289	Q7	
3290	Q7	
3292	Q7	
3298	Q7	Cura
3302	Q7	
3307	Q7	
3308	Q7	AutocorePortalen
3310	Q7	
3314	Q7	Mentoronline
3320	Q7	
3328	Q7	
3330	Q7	
3330	Q7	Adobe Acrobat Reader
3330	Q7	DR TV
3330	Q7	
3330	Q7	Facebook
3330	Q7	Stofas WebTv
3330	Q7	YouSee Musik
3335	Q7	Primer3
3335	Q7	
3336	Q7	MS Office 365
3336	Q7	OpenOffice
3336	Q7	LibreOffice
3340	Q7	
3341	Q7	
3351	Q7	EG Sensum Bosted
3352	Q7	
3355	Q7	
3358	Q7	
3361	Q7	
3362	Q7	
3364	Q7	
3374	Q7	
3374	Q7	ASP.net
3374	Q7	
3379	Q7	
3387	Q7	
3405	Q7	
3405	Q7	
3408	Q7	
3414	Q7	Wordpress
3417	Q7	
3422	Q7	
3427	Q7	ProMedicin
3428	Q7	
3433	Q7	
3435	Q7	
3438	Q7	
3440	Q7	
3443	Q7	Medusa
3443	Q7	MS Office 365
3446	Q7	
3448	Q7	Dropbox
3458	Q7	
3462	Q7	
3465	Q7	
3467	Q7	
3470	Q7	
3478	Q7	
3480	Q7	Citrix
3482	Q7	
3483	Q7	
3494	Q7	
3499	Q7	
3505	Q7	Google Drive
3514	Q7	
3516	Q7	MS Office
3517	Q7	
3518	Q7	
3522	Q7	Google Docs
3523	Q7	
3524	Q7	
3528	Q7	
3536	Q7	
3537	Q7	
3538	Q7	
3543	Q7	
3559	Q7	Slack
3559	Q7	Git
3559	Q7	Git
3559	Q7	Confluence.
3564	Q7	
3572	Q7	
3574	Q7	
3575	Q7	
3577	Q7	
3578	Q7	InVision
3580	Q7	
3587	Q7	Google Scholar
3587	Q7	Research Gate
3593	Q7	
3597	Q7	
3599	Q7	
3600	Q7	Opera
3601	Q7	
3602	Q7	Adobe InDesign
3602	Q7	
3604	Q7	Pensionist
3604	Q7	
3611	Q7	
3612	Q7	
3613	Q7	
3620	Q7	
3621	Q7	
3622	Q7	
3632	Q7	
3633	Q7	
3637	Q7	
3644	Q7	
3648	Q7	
3660	Q7	
3663	Q7	
3667	Q7	
3668	Q7	
3669	Q7	MS Office
3669	Q7	MS Dynamics NAV
3671	Q7	
3677	Q7	
3678	Q7	
3679	Q7	
3680	Q7	Git
3684	Q7	piccollage
3690	Q7	SkoleIntra
3690	Q7	start.skolen.nu
3690	Q7	MinUddannelse
3702	Q7	
3710	Q7	
3718	Q7	
3719	Q7	
3720	Q7	Cegid
3724	Q7	Villeby
3724	Q7	
3724	Q7	Emu
3724	Q7	LærerIntra
3724	Q7	
3728	Q7	SAP
3731	Q7	Canva
3731	Q7	Piktochart
3731	Q7	Via Ritzau
3731	Q7	Trello
3731	Q7	Slack
3733	Q7	
3737	Q7	
3740	Q7	Dokumentation
3743	Q7	
3755	Q7	
3757	Q7	Google Chrome
3757	Q7	Lotus Notes
3757	Q7	Astraia
3757	Q7	Oracle Java
3757	Q7	IMPAX
3761	Q7	
3762	Q7	
3763	Q7	
3778	Q7	
3781	Q7	KMD Indkomst Opgørelser
3781	Q7	Momentom
3781	Q7	KMD
3782	Q7	
3787	Q7	
3789	Q7	ETX Capital
3798	Q7	
3799	Q7	Facebook
3799	Q7	
3801	Q7	
3807	Q7	MS Office
3815	Q7	
3820	Q7	
3823	Q7	
3825	Q7	Google Docs
3825	Q7	Google Mail
3833	Q7	
3839	Q7	Wikislovar
3845	Q7	
3858	Q7	Open Tele Health
3858	Q7	
3858	Q7	
3865	Q7	Tiki-Toki Timeline Maker
3865	Q7	dansk.gyldendal
3865	Q7	historiefaget.dk
3865	Q7	religionsfaget.dk
3870	Q7	
3872	Q7	Adobe Creative Suite
3873	Q7	
3882	Q7	
3889	Q7	SAP
3894	Q7	Exorlive
3895	Q7	
3902	Q7	
3903	Q7	
3925	Q7	
3943	Q7	
3943	Q7	Apple Phone
3944	Q7	
